osm_id,lat,lon,category,subtype,name
way/489441497,28.0846352,83.8432066,Industrial,industrial,
way/489598854,25.9413183,86.7449751,Industrial,industrial,Brick production
way/489760217,28.2839809,84.3628011,Industrial,industrial,Upper Marsyangdi A Power Station
way/489785478,20.2598562,72.924013,Industrial,industrial,
way/489942782,20.1969831,72.9053794,Industrial,industrial,
way/489944126,27.9121146,85.1885068,Industrial,brickworks,
way/490029154,19.0758771,73.0156894,Industrial,industrial,
way/490044835,18.1578639,79.7496125,Industrial,industrial,
way/490049618,25.5567068,83.4055254,Industrial,industrial,
way/490101866,7.007557,80.9825388,Mining,quarry,
way/490751287,15.6724036,78.2592196,Power,plant,Kurnool Ultra Mega Solar Park
way/491166670,16.7409947,80.4352426,Industrial,industrial,
way/491187299,24.0728442,78.9711374,Mining,quarry,
way/491250837,28.2145115,83.974408,Industrial,industrial,Sampada Block Udyog
way/491264060,18.9104852,72.816819,Industrial,industrial,
way/491270597,18.6671438,73.9569475,Industrial,industrial,
way/491305673,14.0583728,78.7426761,Power,plant,
way/491532462,6.8181411,80.9294437,Mining,quarry,
way/491535037,22.3684009,70.9614366,Industrial,industrial,Kuvadava GIDC
way/491559777,20.5834908,73.0243407,Industrial,industrial,
way/492060620,24.4102743,83.8429275,Industrial,brickyard,
way/492096197,9.9499549,76.3340309,Industrial,industrial,Container Freight Station
way/492159096,29.7575881,78.0640413,Industrial,industrial,
way/492326277,24.4491289,83.0021769,Mining,quarry,
way/492340290,20.8692305,73.1751516,Industrial,industrial,
way/492355625,9.4079945,76.577084,Industrial,industrial,Traco Cable Factory
way/492363576,24.4459489,83.0745824,Industrial,cement,
way/492363592,24.4506548,83.0290561,Industrial,industrial,
way/492365184,24.462578,83.0394128,Industrial,industrial,
way/492512078,24.5073638,83.0172906,Industrial,industrial,
way/492712684,12.5131752,77.7878915,Industrial,industrial,Gowdon
way/492719304,18.1191687,79.8608992,Mining,quarry,
way/493012619,7.2868617,80.2445497,Industrial,industrial,Hayleys. Sunfrost (pvt.) Limited
way/493014912,7.2913245,80.2424819,Industrial,industrial,Tailor Store International
way/493017762,23.2702188,77.4363187,Industrial,industrial,Sector I
way/493180298,16.8617067,74.1990397,Industrial,works,Warana Suger Factory
way/493182555,23.2537414,77.4537225,Industrial,industrial,CPRI Colony
way/493182777,23.2665393,77.4479792,Industrial,factory,Industrial Area Slums
way/493183151,23.2715764,77.4475585,Industrial,industrial,New Industrial Area
way/493723397,31.9982339,76.8167053,Industrial,industrial,
way/493723398,32.0127271,76.8250604,Industrial,industrial,Winch Camp
way/493723417,31.9901288,76.8080404,Power,plant,Shanan Power Project
way/493843886,7.614901,81.7357258,Industrial,industrial,Industrial Building
way/493860070,21.1181347,73.3810414,Industrial,industrial,
way/494295632,26.92124,84.8271633,Industrial,brickyard,
way/494295633,26.923969,84.8273409,Mining,quarry,
way/494295634,26.9261729,84.8220184,Mining,quarry,
way/494295635,26.9257572,84.8246848,Mining,quarry,
way/494295636,26.9273598,84.8240663,Mining,quarry,
way/494295637,26.9308952,84.8230856,Mining,quarry,
way/494295638,26.931713,84.8227667,Mining,quarry,
way/494295639,26.9298998,84.8231779,Industrial,brickyard,
way/494295640,26.9319534,84.8151582,Mining,quarry,
way/494295641,26.9332962,84.814427,Mining,quarry,
way/494295642,26.9330207,84.8165865,Mining,quarry,
way/494295643,26.9316322,84.8159634,Industrial,brickyard,
way/494295644,26.9297801,84.8188611,Mining,quarry,
way/494295645,26.9293052,84.8178405,Industrial,brickyard,
way/494295646,26.9283018,84.8191173,Mining,quarry,
way/494295647,26.926616,84.8191515,Mining,quarry,
way/494364002,24.5658798,81.1749414,Industrial,cement,Jaypee Rewa Plant Ltd.
way/494368526,24.5493095,81.1785042,Industrial,industrial,Jaypee Soya & Mustard Processing Unit
way/494368527,24.5492149,81.1818127,Industrial,industrial,
way/494368528,24.5515569,81.1817798,Industrial,industrial,
way/494375548,24.5303071,81.1682745,Industrial,industrial,Jaypee Bela Plant
way/494379390,24.515999,81.168925,Mining,quarry,
way/494384358,24.5495268,81.1397251,Industrial,industrial,
way/494432896,23.828272,89.7832758,Industrial,industrial,
way/494582094,19.9774324,79.236102,Industrial,industrial,MIDC Khutala
way/494690923,21.1140958,73.4075877,Industrial,industrial,
way/494699112,21.1150928,73.3626953,Industrial,industrial,
way/494758942,27.1990763,83.7845336,Industrial,brickyard,
way/494758943,27.1968393,83.7834083,Industrial,brickyard,
way/494758944,27.1986526,83.7803853,Industrial,brickyard,
way/494758945,27.1944383,83.7792463,Industrial,brickyard,
way/494758946,27.1953449,83.7769842,Industrial,brickyard,
way/494758947,27.1923243,83.777474,Industrial,brickyard,
way/494758948,27.1927867,83.7751254,Industrial,brickyard,
way/494758949,27.1874813,83.7762058,Industrial,brickyard,
way/494758950,27.187208,83.7799548,Industrial,brickyard,
way/494912036,22.6251543,75.7902687,Power,plant,iim indore power generator
way/495269629,27.3701542,83.3985354,Mining,quarry,
way/495269630,27.3712977,83.3972586,Mining,quarry,
way/495269631,27.3726275,83.3983186,Industrial,brickworks,
way/495273288,27.3391756,83.3748419,Industrial,brickworks,
way/495273290,27.3464721,83.3802214,Mining,quarry,
way/495273291,27.3468263,83.3781132,Mining,quarry,
way/495273293,27.3470473,83.3790574,Mining,quarry,
way/495273296,27.3481647,83.3795392,Mining,quarry,
way/495273297,27.3475291,83.3790221,Industrial,brickworks,
way/495273308,27.3476384,83.4172219,Mining,quarry,
way/495273309,27.3474038,83.4169835,Mining,quarry,
way/495273310,27.3467341,83.4174474,Mining,quarry,
way/495273311,27.345046,83.4201582,Mining,quarry,
way/495273312,27.3448934,83.4191832,Mining,quarry,
way/495273313,27.3436018,83.4189076,Mining,quarry,
way/495273314,27.3440847,83.420058,Industrial,brickworks,
way/495557901,16.3361771,95.7791443,Industrial,industrial,
way/495585878,18.8796409,73.1809304,Industrial,industrial,
way/495834664,27.11048,78.5885475,Industrial,industrial,Paddy Mill
way/495837453,33.6990534,72.7958661,Mining,quarry,
way/495837458,33.7100519,72.8324782,Mining,quarry,
way/495837460,33.7134613,72.85613,Mining,quarry,
way/496078199,28.2588898,83.9777967,Industrial,industrial,metal industry
way/496366758,30.7713713,75.4820265,Industrial,brickworks,
way/496366759,30.7683803,75.4884766,Industrial,brickworks,
way/496366760,30.7698485,75.4890006,Industrial,brickworks,
way/496407108,26.5408173,86.7834716,Mining,quarry,
way/496527685,31.8388358,74.9411949,Industrial,brickworks,
way/496527686,31.7571615,74.9465368,Industrial,brickworks,
way/496527687,31.7482647,74.9474457,Industrial,brickworks,
way/496627081,20.2478203,72.8864839,Industrial,industrial,
way/496683045,24.1856253,72.4347245,Industrial,industrial,Food Corporation of India
node/496730218,28.7786707,77.1428523,Industrial,works,Pyare Lal Ashok Leyland
way/496767568,31.3525259,74.7384459,Industrial,brickworks,
way/496767573,31.3232854,74.7181182,Industrial,brickworks,
way/496767577,31.2460635,74.7728689,Industrial,brickworks,
way/496767578,31.2450156,74.7666385,Industrial,brickworks,
way/496767579,31.244314,74.7751081,Industrial,brickworks,
way/496869011,24.1354,72.4414524,Industrial,works,Banas Dairy
way/496890803,9.3570928,78.8549998,Industrial,industrial,
way/497002508,30.9368875,74.6392197,Industrial,brickworks,
way/497127188,23.7207739,90.4818878,Industrial,industrial,
way/497127197,23.7212637,90.4809365,Industrial,industrial,
way/497127203,23.7214744,90.4818616,Industrial,factory,
way/497149913,23.7180622,90.503922,Industrial,industrial,
way/497319229,10.9571309,77.0082413,Power,plant,Composite Waste Management Centre
way/497717299,6.6213348,80.5559898,Industrial,factory,Tea Factory
way/497977755,24.6827285,91.9187186,Power,plant,Barakatullah Electro Dynamics Limited
way/498196764,10.0958789,77.0346952,Industrial,industrial,
way/498196766,10.0709116,77.045479,Industrial,industrial,Sevenmallay Tea Factory
way/498280446,18.4864976,73.6381756,Mining,quarry,
way/498373862,31.4636991,75.1454176,Industrial,brickworks,
way/498373863,31.4657334,75.1471353,Industrial,brickworks,
way/498373864,31.4636262,75.1418389,Industrial,brickworks,
way/498373865,31.4837865,75.1772732,Industrial,brickworks,
way/498373867,31.4566419,75.206648,Industrial,brickworks,
way/498373870,31.4712416,75.2090582,Industrial,brickworks,
way/498373871,31.5461149,75.2588006,Industrial,brickworks,
way/498373873,31.5305812,75.2865353,Industrial,brickworks,
way/498373874,31.5253555,75.2832094,Industrial,brickworks,
way/498373875,31.5700545,75.3313276,Industrial,brickworks,
way/498373876,31.5702412,75.3084975,Industrial,brickworks,
way/498373877,31.5692822,75.3059826,Industrial,brickworks,
way/498373878,31.5708973,75.3054951,Industrial,brickworks,
way/498373879,31.5752233,75.3033515,Industrial,brickworks,
way/498373880,31.5732473,75.3022418,Industrial,brickworks,
way/498373881,31.5791733,75.2965448,Industrial,brickworks,
way/498373882,31.5968164,75.3012466,Industrial,brickworks,
way/498373883,31.595256,75.3020371,Industrial,brickworks,
way/498373884,31.5450443,75.1381053,Industrial,brickworks,
way/498373885,31.5645371,75.2214483,Industrial,brickworks,
way/498373886,31.5730705,75.2207307,Industrial,brickworks,
way/498373887,31.5750044,75.2202051,Industrial,brickworks,
way/498373888,31.5759567,75.2397246,Industrial,brickworks,
way/498373889,31.5474715,75.2305409,Industrial,brickworks,
way/498373890,31.5142901,75.1769486,Industrial,brickworks,
way/498373891,31.5136625,75.1757584,Industrial,brickworks,
way/498373892,31.4896843,75.2092814,Industrial,brickworks,
way/498373893,31.490067,75.2593588,Industrial,brickworks,
way/498373894,31.4861488,75.2397428,Industrial,brickworks,
way/498373895,31.5030972,75.2497388,Industrial,brickworks,
way/498373896,31.5039127,75.248135,Industrial,brickworks,
way/498373897,31.5071019,75.2458206,Industrial,brickworks,
way/498373898,31.5102433,75.2488275,Industrial,brickworks,
way/498373899,31.5080519,75.2582995,Industrial,brickworks,
way/498373900,31.5112706,75.2641197,Industrial,brickworks,
way/498373901,31.5243737,75.2655047,Industrial,brickworks,
way/498373902,31.5208906,75.2719516,Industrial,brickworks,
way/498373903,31.5222825,75.2716213,Industrial,brickworks,
way/498373904,31.5234944,75.2733593,Industrial,brickworks,
way/498378293,31.511077,75.2752569,Mining,quarry,
way/498378295,31.5117194,75.2725621,Mining,quarry,
way/498378296,31.5102114,75.272931,Mining,quarry,
way/498378298,31.5158791,75.2688648,Mining,quarry,
way/498378299,31.5140567,75.266908,Mining,quarry,
way/498378300,31.5164918,75.2672065,Mining,quarry,
way/498378301,31.5166937,75.268063,Mining,quarry,
way/498378303,31.5211366,75.2640742,Mining,quarry,
way/498378305,31.5240889,75.26717,Mining,quarry,
way/498378306,31.513036,75.2624974,Mining,quarry,
way/498378308,31.5121977,75.2604271,Mining,quarry,
way/498378310,31.5038193,75.2586093,Mining,quarry,
way/498378311,31.5129222,75.2504313,Mining,quarry,
way/498378313,31.5096829,75.2503492,Mining,quarry,
way/498378315,31.4993066,75.2422167,Industrial,brickworks,
way/498378317,31.500785,75.2410003,Industrial,brickworks,
way/498378318,31.5073479,75.249126,Mining,quarry,
way/498378320,31.5050471,75.2499483,Mining,quarry,
way/498378322,31.5014001,75.2509552,Mining,quarry,
way/498378323,31.5021473,75.2484243,Mining,quarry,
way/498378324,31.4998556,75.2429685,Mining,quarry,
way/498378326,31.4975593,75.2408477,Mining,quarry,
way/498378327,31.4998533,75.2392212,Mining,quarry,
way/498378329,31.5110884,75.2391028,Mining,quarry,
way/498378331,31.5098423,75.2348703,Mining,quarry,
way/498378332,31.5104027,75.237171,Mining,quarry,
way/498378335,31.511847,75.2415675,Mining,quarry,
way/498378336,31.5119601,75.2465055,Mining,quarry,
way/498378338,31.5137628,75.2457419,Mining,quarry,
way/498378340,31.514822,75.2436212,Mining,quarry,
way/498378343,31.5142582,75.2393909,Mining,quarry,
way/498378344,31.5159292,75.2442898,Mining,quarry,
way/498378346,31.5156468,75.2429619,Mining,quarry,
way/498378347,31.5156968,75.2407042,Mining,quarry,
way/498378348,31.5189521,75.2405653,Mining,quarry,
way/498378349,31.5194327,75.2412577,Mining,quarry,
way/498378350,31.5258475,75.2429753,Mining,quarry,
way/498378351,31.5259614,75.2413625,Mining,quarry,
way/498378352,31.5224488,75.2455245,Mining,quarry,
way/498378353,31.5206833,75.2495086,Mining,quarry,
way/498378354,31.5188063,75.2480279,Mining,quarry,
way/498378355,31.5178267,75.2450643,Mining,quarry,
way/498378356,31.5174554,75.2475587,Industrial,brickworks,
way/498378357,31.51279,75.2468115,Industrial,brickworks,
way/498378358,31.5147628,75.2448024,Industrial,brickworks,
way/498378359,31.5161957,75.241891,Industrial,brickworks,
way/498378360,31.5097125,75.2373054,Industrial,brickworks,
way/498378362,31.5103936,75.2341686,Industrial,brickworks,
way/498447416,10.0726586,77.1483377,Industrial,industrial,
way/498447423,10.0788564,77.0622106,Industrial,industrial,
way/498447430,10.0534686,77.1092895,Industrial,grinding_mill,Lockhart Tea Factory
way/498447431,10.0491805,77.1228674,Industrial,industrial,
way/498447437,10.068523,77.0723118,Industrial,industrial,
way/498447504,10.0579539,77.2063377,Industrial,industrial,
way/498447510,10.0070151,77.2178551,Industrial,industrial,
way/498507431,14.4308926,75.9679502,Industrial,industrial,GM Agro and Beverages Limited
way/498510102,14.4502449,75.944118,Industrial,industrial,
way/498530188,33.65123,73.0779771,Industrial,industrial,IESCO Grid Station
way/498582476,24.5648191,81.0000381,Industrial,industrial,Prism Cement Plant
way/498582487,24.5624884,81.0085907,Industrial,industrial,
way/498603770,24.3954331,88.6012295,Industrial,industrial,
way/498603771,24.3869915,88.6033853,Industrial,industrial,Bangladesh Small and Cottage Industries Corporation (BSCIC)
way/498691868,22.3749878,88.4308985,Industrial,factory,Sasta Sundar
way/498823967,24.6097955,80.9044126,Industrial,industrial,
way/498826425,24.3994149,88.5990231,Industrial,industrial,
way/498832180,21.8592135,75.9643784,Industrial,industrial,Anaant Agro Industries
way/498832182,21.8668034,75.9605241,Industrial,industrial,
way/498832183,21.8654916,75.9715506,Industrial,industrial,Nirmal Natural  Fibers
way/498832184,21.8666988,75.9681308,Industrial,industrial,Mandi
way/498832185,21.8653802,75.9681201,Industrial,industrial,
way/498832186,21.8644759,75.9687933,Industrial,industrial,Krishi Upaj  Mandi
way/498881003,10.8995665,76.9968571,Industrial,industrial,
way/498911482,24.392577,88.6025164,Industrial,industrial,Rice Mills
way/498928795,31.7172908,74.6667778,Industrial,brickworks,
way/498929190,33.6762039,73.1593883,Industrial,works,Redco Factory
way/498934629,31.6746329,74.6472735,Industrial,brickworks,
way/498934675,31.6657351,74.6316601,Industrial,brickworks,
way/498938194,33.569897,72.9365561,Industrial,industrial,
way/498938198,33.5770213,72.9004846,Industrial,brickyard,
way/498938199,33.5803307,72.9111136,Industrial,brickyard,
way/498938201,33.587815,72.9085352,Industrial,brickyard,
way/498938202,33.5815123,72.9187256,Industrial,brickyard,
way/498938230,33.6119084,72.9239708,Industrial,brickyard,
way/498938231,33.6080151,72.9150092,Industrial,brickyard,
way/498938232,33.6016816,72.9272608,Industrial,brickyard,
way/498938237,33.63541,72.9064798,Industrial,industrial,
way/498938277,33.6454404,72.9414192,Industrial,industrial,
way/498945980,31.8102559,74.8318508,Industrial,brickworks,
way/498945984,31.7949467,74.8662475,Industrial,brickworks,
way/498946024,31.7493581,74.8603532,Industrial,brickworks,
way/498946028,31.7554747,74.7925303,Industrial,brickworks,
way/498946029,31.7623564,74.8006331,Industrial,brickworks,
way/498946041,31.7956472,74.8168251,Industrial,brickworks,
way/498946043,31.7972099,74.8256159,Industrial,brickworks,
way/498946077,31.7479641,74.6973395,Industrial,brickworks,
way/498946085,31.7488661,74.8034807,Industrial,brickworks,
way/498946088,31.7317629,74.7305367,Industrial,brickworks,
way/498946093,31.6542334,74.5729947,Industrial,brickworks,
way/498992566,17.1592037,76.9098029,Mining,quarry,stone bed
way/498993354,33.2317378,72.1905431,Industrial,industrial,
way/498999976,17.1269483,76.9454652,Mining,quarry,stone bed
way/498999977,17.1263024,76.9465101,Mining,quarry,stone bed
way/498999978,17.1246925,76.9492215,Mining,quarry,stone bed
way/498999980,17.1212136,76.9515813,Mining,quarry,stone bed
way/499009633,23.7436308,90.4410707,Power,plant,
way/499105807,20.3112497,86.6452217,Power,plant,
way/499168223,31.8259035,74.9898712,Industrial,brickworks,
way/499168228,31.8534948,74.9201644,Industrial,brickworks,
way/499168231,31.8262134,74.8591527,Industrial,brickworks,
way/499168232,31.8256256,74.789086,Industrial,brickworks,
way/499169579,31.9053716,75.0620531,Industrial,brickworks,
way/499169582,31.907144,75.0638231,Industrial,brickworks,
